"time","event"
33.0439293367748,1
12.4454128369689,1
18.0926445304396,1
9.36588189403072,1
22.0146934851073,0
22.6889491072836,1
2.71351200528443,1
36.5625450937343,1
54.2289874304957,1
3.57751769013703,1
10.2072058627184,1
6.35519816540182,1
0.819996098439285,1
2.98810510419465,1
6.96357747539878,1
12.1368869487196,1
8.75748565420508,1
23.9263880058172,1
5.69521228317171,0
19.1464547245743,1
13.3804934914224,0
29.9491664836605,1
39.9251293374186,1
43.0200311888881,1
9.06645910814404,1
17.1772128748594,1
16.6717140181901,1
0.57486548088491,1
6.07063396833837,1
1.85439753758785,1
5.09553607553244,1
25.9152144185247,1
1.62595245055854,0
2.69848079420626,1
4.39634939655662,1
7.69945539937043,1
80.3486527087999,1
25.4577995642068,1
0.229178009251593,1
24.9213314606788,1
7.95854748990372,1
26.3709058790448,1
3.82104584015906,1
15.4055927312913,1
6.00760297849774,1
5.91292624594644,0
27.3691724977436,1
6.45824940875173,1
2.57886510808021,0
4.39018841134384,0
0.950578581541777,1
36.8850462063227,1
19.2144638793032,1
0.769759770482779,1
8.36785324849188,1
35.5507639778738,1
9.2893504910171,1
1.47257797652856,0
15.5519318294441,1
1.65340644153264,1
1.1004744656384,1
4.18763736871412,1
6.27057448029518,1
2.25318648852408,1
4.04668172573308,1
23.0110673411729,1
46.7079682995505,1
14.0318916170838,1
67.7334152128468,1
12.9500628355891,1
46.0545180340238,1
65.7393417116385,1
3.39733113534749,1
1.29577894774836,1
20.8296191125157,1
16.5607217968435,1
20.7873315541985,1
29.62037904151,1
21.7781995228472,1
0.787169598042965,1
3.80783709697425,1
8.8191960133339,1
17.2229790865424,1
0.138005899206207,1
17.769230621958,1
23.9057423352244,1
34.4608889130836,1
7.52239906229079,1
6.58957070671022,1
7.33073880895972,1
41.6214294333882,1
41.9599722673125,1
1.08606792986393,1
31.58068084158,0
6.0014545544982,1
19.0273432052674,1
35.0964361039882,1
34.4077350182419,1
1.53853728711575,1
42.3816574439954,1
18.0021163700517,1
75.3141019823861,1
5.0404634302195,1
12.8338459506631,1
4.70208525657654,1
33.0284916965251,1
2.49346127146976,1
6.02034735493362,1
5.58256624499336,0
30.7435061020737,1
54.8511012990899,1
3.87235635484621,1
3.97160936052022,1
3.97410023957491,1
0.845321966335177,1
7.73213905049488,0
7.44304448366165,1
0.668544310030908,1
11.1117757484317,1
21.6246142043712,1
4.6341557698771,1
24.6966372608187,1
9.55278904177248,1
7.26766805823595,1
16.3108421043349,1
1.26542911864817,1
63.5153207078493,1
8.03995630703866,0
36.3350476862792,1
2.42792987264693,1
59.043989476181,1
24.4266070774756,0
14.3851644723656,1
13.1545468140393,1
4.09477388486266,1
15.8400718673112,1
22.4825787626378,1
8.68767064064741,1
3.14487935043871,1
51.8562689770885,1
17.5086756143714,1
10.9503924194723,1
20.8206302602775,0
10.5914875026792,1
2.77427930349506,1
14.0213836577933,1
44.8537728537746,1
53.2319906701274,1
23.2972477060426,1
4.9020182805424,1
46.3132846285589,0
16.1416654824279,0
31.3030768697239,1
0.252099565303971,1
10.6504902709275,0
7.33383900637835,1
2.99851831048727,1
7.26204245584086,0
4.85674352385104,1
13.4925999492407,1
24.4715032718124,1
8.19051854778081,0
3.15944697583098,1
20.5832641563358,1
4.21504281461239,1
2.94478252530098,1
32.284907977054,1
46.169071679277,1
7.11526908911765,1
5.96942124888301,1
18.8031034535708,1
33.2453555969482,1
22.095192092562,1
10.3648895397782,1
5.38301049731672,1
5.16780814155936,1
1.1691148238303,1
17.0555887921693,1
1.30491539756654,1
18.0362247667255,1
18.7986305347624,1
14.8946488858201,0
33.6737725121861,1
25.1331160767915,1
8.21271597407758,1
10.3033369174227,0
1.08373880784119,1
19.4592115000584,1
29.8553568107967,1
18.6671494125369,1
5.18532226793468,1
34.8688491356935,1
4.49215956963599,1
11.4158468693495,1
49.0192424853273,1
1.54809497028247,1
6.35158593766391,1
21.9295463070209,1
4.90846273601335,1
8.90971785411239,1
20.0620832658353,1
0.66860812716186,1
16.3601208943874,0
18.6671657553571,1
5.68937722593546,1
7.63957022562253,1
3.33740867131718,1
36.5386309336781,1
0.946023147553205,1
28.4256326017861,1
10.095432670787,1
9.91789964545809,1
55.1313937802739,1
5.10478251707158,1
16.0958707606656,1
25.5450226171854,1
16.7448020889424,0
3.90050364658237,1
19.0838074748078,1
17.7236586133307,1
10.8564002287764,1
17.4962608694079,1
3.96270885132253,1
6.18803913705051,1
4.18442599475384,1
3.57737902551889,1
50.9387440581746,1
14.6653869553449,1
16.5315680942478,1
6.34760811924934,1
9.70709504559636,1
2.0127296299232,1
30.7880425436382,1
2.91661710944027,0
21.5583586832508,0
3.00074331462383,1
4.03227534145117,1
0.563163278228311,1
22.5226750216427,1
1.72208342550031,1
15.2786004348638,1
28.1009258313065,1
15.9900116912069,1
28.5477998200804,0
7.40974233485758,1
11.072489535436,1
24.7376720917491,1
4.60334389470518,1
30.8845624476072,1
3.72440830804408,1
5.02775990171358,0
30.0778546540027,1
36.1670530570631,1
13.6147939972579,1
3.77934740531046,1
46.6500243891902,1
5.53247849959442,1
6.84701071120799,1
4.35938484966755,1
0.849458039738238,0
2.31684243306518,1
31.225290892828,1
32.1054829640274,1
11.4848921447992,1
2.42919155862182,0
43.2690900166459,1
1.30949283438304,1
16.3590404010358,1
4.71960254712977,1
14.9048562311403,1
30.3415572726334,1
7.7246873266995,1
5.78555734828115,1
5.5534141883254,1
3.20361422120165,1
21.7037002388702,1
31.9138506410604,1
7.4914831854403,1
1.63765298566247,1
0.715792131501228,1
47.5706932295985,1
6.57286709174514,1
26.9300578712466,1
0.508043635636568,0
65.9185587661341,0
0.649626804515719,1
13.9242323065121,1
28.2168532349797,1
22.5605319990757,1
5.72099795565009,1
25.1899760710629,1
4.88849997520447,1
18.3691283865812,1
15.3620965533828,1
0.829829244750444,1
2.18728212242076,1
2.5604928843677,1
22.1093205726686,1
14.800993430776,1
38.9222538826947,1
1.73720883205533,1
16.1234189747813,1
20.1133907926578,1
2.97968415543437,0
29.5104658642311,1
7.29112065397203,1
4.76568904705346,1
13.8283145497553,0
4.28252562880516,1
4.28915712982416,1
58.0271896686325,1
7.28707631118596,1
47.0358126554169,1
11.3632176909596,1
8.93428221242563,1
13.382187075913,1
8.40872033499181,1
25.4335220670328,0
18.363928317558,0
8.65505136880777,1
0.158865908160806,1
10.7674008700997,1
14.4831222925713,1
20.9001763901653,1
35.1096478460317,1
9.45456936024129,1
25.5054038754644,1
58.8447470338008,1
25.025957058275,1
11.5735018532723,1
64.5869477059612,1
3.16619509831071,1
7.17951370403171,1
2.54738540388644,0
6.27738166580121,1
16.7715002587976,1
2.50457388845711,1
17.0669702432098,1
2.95467130839825,1
29.7025504691486,1
37.9031611606479,0
3.26086105778813,1
10.5117889679968,1
32.8262417847328,1
1.97534813778475,0
23.5118926308098,1
4.0319325402379,1
15.9199334254073,1
10.8617653045803,1
39.1373958362708,1
32.5616271976666,1
1.95445025339723,1
28.4027361853008,1
15.3909235252979,1
47.3515162964292,1
7.89169106632471,1
19.190989576529,1
31.9888859225397,1
23.7908593370559,1
1.08659680001438,1
30.3678865888844,1
76.3027004483056,1
8.59535687603056,1
36.5519606508315,0
5.0022553652525,1
19.9452184504809,1
16.2161458716263,1
9.45241373963654,1
9.83435792848468,1
9.29224614417668,1
24.0711057564095,1
0.433648146431618,1
12.8427647799253,1
34.2762894166594,1
31.2170050125871,1
20.1607561998979,1
9.09746289253235,0
5.73022268945351,0
2.7652976103127,1
31.9647606004131,1
8.65449397739958,1
17.6002548626604,1
11.1697093234397,0
4.53600889673501,1
17.7984840414467,1
9.5582899454441,1
35.249693354774,1
23.8700907296481,1
21.3156876332107,1
68.8630986180077,1
4.66658044606447,1
4.31145951590873,1
20.2559309902283,1
7.24397456273437,1
8.96252527177809,1
3.09442290104926,1
18.4395249738338,1
13.7512541469187,1
13.9599226406755,1
0.411982163030735,1
76.1271587874204,1
56.4165997202508,0
24.6837284407558,1
3.18834402896616,1
0.275792153552175,1
2.86956218071282,1
11.1125179938972,1
50.6313907702394,1
8.15850391983986,1
4.75195610197261,0
15.1707312582568,1
0.698906909674406,1
9.14818356744945,1
4.08535602755765,1
27.5098769925535,0
2.95327452011406,1
17.3875537700951,0
0.649194591998263,1
8.81448142463341,0
5.27569225989282,1
25.0663807607236,1
36.8016643060331,1
15.8616870633307,1
14.7820348734425,1
10.161406127736,1
44.5317348930985,0
49.1051536400743,1
44.3794322361179,1
18.8875103602186,0
25.8648941657486,1
22.4645215203054,0
22.9182199194076,1
3.80609706405985,1
14.1460963098132,1
70.0009803059411,1
10.4595309589058,1
0.692945645716046,1
10.2230328414589,1
19.4144130862298,1
10.1504272874445,1
3.93015201203525,1
3.50888465786761,1
56.7289575693965,1
20.5267908974531,1
1.54183858074248,1
4.89057003520429,1
7.29888902643123,1
14.9765260509195,1
3.44924110786776,1
0.631150240623995,1
21.0990974921011,1
1.3787352363579,0
5.15287931077182,1
6.20540426112711,1
1.19828980608655,1
1.03677228200188,1
20.679201814346,0
16.2457231082487,1
34.6915787318721,0
2.17170557007194,0
4.33281481266022,1
0.427995445206761,1
13.0504239909351,1
7.75124669075012,1
8.80610329099,1
16.6441210164669,1
2.95832617208362,1
8.63617508278053,1
28.35239469837,1
6.02802653796971,1
20.1379066697302,1
11.0721693467349,1
13.9490291467848,1
2.22235743887722,1
12.650496866554,1
9.28894490003586,1
7.32233280315995,1
11.5049431473017,1
26.8415962710025,1
31.3070036889508,1
3.6451893299818,1
5.72739309631288,1
4.18955995899081,1
9.60301387123764,1
2.79583902098238,1
33.274573421288,1
26.5643605208936,1
2.80600223995132,1
2.06957871094346,1
0.733786560595036,1
9.51027829200029,1
1.24189279973507,1
55.1159893323608,1
1.12772275693715,1
20.359259675348,1
6.8015571590513,1
18.884816521313,0
48.3854912568755,1
25.5220069169047,1
18.4234432177618,0
12.7904439624399,1
0.389379586218001,1
6.57747965306044,1
5.16612743277838,1
8.20198742672801,1
12.355547118932,1
30.5873119441753,1
6.83442645706236,1
4.09603935666382,1
19.5793898795357,1
9.46592092514038,1
21.0663215062561,1
28.8917606463656,0
4.75544148124754,1
9.11008952185512,1
1.03308108635247,1
78.9966033305973,0
13.8833152086383,1
20.8861967354062,1
9.95274350449005,1
1.33566624484956,1
4.72800737977301,1
13.0479451152496,0
11.0253270063549,1
26.3061862057986,1
3.87146774146368,1
7.98443716485053,0
12.4005687888712,1
23.7040234348717,1
5.35104554146528,1
3.27783770859241,1
0.917243992444128,0
1.54873131774366,1
23.4199689002708,0
5.43450615368783,1
0.943575464189053,1
20.5478338873209,1
23.5785495667698,1
10.8491830341518,1
19.6587042650208,0
8.43931411392987,1
62.7221205796967,1
34.6767871437554,1
2.32202821411192,1
40.0835682062392,1
14.5754578701201,1
23.686809193541,1
1.51985964454254,1
0.349746448776264,1
9.41601608879864,1
25.6400582312672,1
11.5886264573783,1
4.64896710589528,1
2.52530930459581,1
21.2791933110895,1
12.1846810355783,1
2.22074457444251,1
51.7317214210458,1
50.8550906528659,1
1.45136848998812,1
13.5013850871474,1
18.0122835553231,1
9.14254294708371,1
28.9174486679916,1
5.63439873978496,1
19.2844320053757,1
4.43434837274253,1
6.24048189260066,1
20.7973005800488,1
3.17423362039259,1
79.1028934554844,1
5.00487968325615,1
15.9412198505344,1
43.5939252221549,1
26.7218766725602,1
13.9350625119152,1
3.21449136324391,1
2.26961167283495,1
17.2440217426958,1
1.07193416486893,1
15.5909100532035,1
12.5073231849819,1
21.9282399164513,0
26.5008817604723,1
7.77500908821821,1
7.94081143724995,1
1.52679221813617,1
6.82536981068552,1
36.6755502281671,1
63.1499791285023,0
8.46612982451916,1
12.2415702510625,1
2.17967541731129,1
0.685591444992274,1
9.93095310404897,1
10.8668119087815,1
20.4240713152103,0
4.47598405182362,1
1.01785117294639,0
19.1243263691016,1
8.30224690245356,1
1.86888319440186,0
6.29082914626839,1
15.1496992600142,1
22.4722850128057,1
0.894555328413844,1
3.17351050825481,1
0.537441922351718,1
0.281304828822613,1
48.0784631799906,0
